Date,IHSG,STI,Gold,Coal,Copper,Silver,Tin,Nickel
2025-11-24,8570.254,4496.63,4136.31,111.15,10773.0,51.3626,37384,14699
2025-11-25,8521.885,4485.63,4130.69,111.15,10818.0,51.4701,37547,14872
2025-11-26,8602.13,4501.56,4162.15,111.15,10975.0,53.36,37991,14823
2025-11-27,8545.865,4509.34,4157.61,111.0,10939.5,53.3991,38041,14833
2025-11-28,8508.706,4523.96,4239.43,111.1,11189.0,56.5003,39161,14829
2025-12-01,8548.788,4526.22,4232.21,108.35,11252.0,57.989,39136,14928
2025-12-02,8617.043,4537.96,4205.85,108.8,11145.0,58.4695,39040,14800
2025-12-03,8611.787,4554.52,4203.08,108.5,11487.5,58.5007,40780,14873
2025-12-04,8640.196,4535.14,4207.62,108.5,11450.0,57.1357,40378,14897
2025-12-05,8632.761,4531.36,4197.78,110.25,11620.5,58.3414,40068,14940
2025-12-08,8710.695,4507.08,4190.66,110.5,11635.5,58.1556,39884,14840
2025-12-09,8657.179,4513.24,4208.24,110.1,11487.0,60.6703,39858,14734
2025-12-10,8700.924,4511.9,4228.84,109.4,11556.5,61.8074,40004,14652
2025-12-11,8620.481,4520.83,4280.18,108.75,11872.0,63.5586,41751,14626
2025-12-12,8660.499,4586.45,4299.63,108.5,11515.0,61.9608,41337,14587
2025-12-15,8649.662,4589.17,4305.01,108.6,11655.5,64.0876,40947,14346
2025-12-16,8686.469,4579.73,4302.32,108.6,11592.0,63.7557,41025,14263
2025-12-17,8677.345,4575.48,4338.33,108.6,11737.0,66.2655,42275,14392
2025-12-18,8618.195,4570.61,4332.62,108.3,11778.0,65.4736,42927,14641
2025-12-19,8609.551,4569.78,4338.88,108.4,11881.5,67.1582,43227,14803
2025-12-22,8645.844,4610.29,4443.6,108.25,11925.0,69.0383,42947,15276
2025-12-23,8584.782,4638.97,4484.47,108.25,12060.5,71.43,42792,15739
2025-12-24,8537.911,4636.34,4479.42,108.25,12162.5,71.87,42815,15786
2025-12-29,8644.256,4633.64,4332.35,107.95,12222.0,72.137,40743,15814
2025-12-30,8646.938,4655.38,4339.49,106.65,12558.5,76.2945,41954,16828
